device_id,device_window_index,window_start,window_end,source_anomaly_label,sequence_length,reconstruction_error,threshold,error_margin,predicted_anomaly,top_error_feature,top_error_timestep_offset,feature_error_cpu,feature_error_memory,feature_error_in_octets,feature_error_out_octets,feature_error_errors,detection_basis
dev_0,101,2025-01-01 08:25:00,2025-01-01 09:10:00,0,10,0.015757829,0.016955720726400614,-0.0011978917755186558,0,errors,1,0.010977401,0.013951863,0.0066624144,0.01308774,0.034109723,error 0.015758 stayed below threshold 0.016956; highest contribution from errors at window step 1
dev_0,102,2025-01-01 08:30:00,2025-01-01 09:15:00,0,10,0.016634686,0.016955720726400614,-0.0003210348077118397,0,errors,0,0.00965205,0.021477941,0.0075008487,0.013016934,0.031525657,error 0.016635 stayed below threshold 0.016956; highest contribution from errors at window step 0
dev_0,103,2025-01-01 08:35:00,2025-01-01 09:20:00,0,10,0.009836617,0.016955720726400614,-0.0071191038005054,0,memory,4,0.011967677,0.0149432095,0.0031282674,0.012947503,0.0061964327,error 0.009837 stayed below threshold 0.016956; highest contribution from memory at window step 4
dev_0,104,2025-01-01 08:40:00,2025-01-01 09:25:00,0,10,0.010284139,0.016955720726400614,-0.006671581882983446,0,memory,3,0.013703657,0.015018387,0.003504604,0.01328147,0.0059125745,error 0.010284 stayed below threshold 0.016956; highest contribution from memory at window step 3
dev_0,105,2025-01-01 08:45:00,2025-01-01 09:30:00,0,10,0.009622748,0.016955720726400614,-0.007332972716540098,0,memory,2,0.013750859,0.015262915,0.0025404163,0.0070479503,0.009511599,error 0.009623 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_0,106,2025-01-01 08:50:00,2025-01-01 09:35:00,0,10,0.008794332,0.016955720726400614,-0.00816138880327344,0,cpu,1,0.013517944,0.012255979,0.0053068353,0.006695083,0.006195817,error 0.008794 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_0,107,2025-01-01 08:55:00,2025-01-01 09:40:00,0,10,0.008342582,0.016955720726400614,-0.008613138925284147,0,cpu,8,0.016683867,0.010235985,0.0067028753,0.004662266,0.0034279092,error 0.008343 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_0,108,2025-01-01 09:00:00,2025-01-01 09:45:00,0,10,0.01012736,0.016955720726400614,-0.006828360725194216,0,cpu,8,0.014342619,0.008410169,0.00892554,0.0058988896,0.013059581,error 0.010127 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_0,109,2025-01-01 09:05:00,2025-01-01 09:50:00,0,10,0.0088141775,0.016955720726400614,-0.008141543250530958,0,cpu,7,0.014491089,0.004959407,0.008484341,0.005723923,0.010412128,error 0.008814 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_0,110,2025-01-01 09:10:00,2025-01-01 09:55:00,0,10,0.00950495,0.016955720726400614,-0.007450771052390337,0,cpu,6,0.014390729,0.008748479,0.00940921,0.0025555592,0.0124207735,error 0.009505 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_0,111,2025-01-01 09:15:00,2025-01-01 10:00:00,0,10,0.00963385,0.016955720726400614,-0.007321870420128107,0,cpu,5,0.013883136,0.008473109,0.010540316,0.0020309428,0.013241744,error 0.009634 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_0,112,2025-01-01 09:20:00,2025-01-01 10:05:00,0,10,0.010993566,0.016955720726400614,-0.005962154362350702,0,cpu,4,0.01433742,0.010449357,0.012374916,0.004595933,0.013210209,error 0.010994 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_0,113,2025-01-01 09:25:00,2025-01-01 10:10:00,0,10,0.012059658,0.016955720726400614,-0.004896062891930342,0,cpu,3,0.019872364,0.0078090294,0.012565091,0.0051712627,0.014880538,error 0.012060 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_0,114,2025-01-01 09:30:00,2025-01-01 10:15:00,0,10,0.01134656,0.016955720726400614,-0.005609160754829645,0,cpu,2,0.02105853,0.0069332784,0.0118593,0.0051480997,0.01173359,error 0.011347 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_0,115,2025-01-01 09:35:00,2025-01-01 10:20:00,0,10,0.010554319,0.016955720726400614,-0.006401401478797197,0,cpu,1,0.01861022,0.007861161,0.011774434,0.0051789894,0.0093468,error 0.010554 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_0,116,2025-01-01 09:40:00,2025-01-01 10:25:00,0,10,0.00920946,0.016955720726400614,-0.007746261078864336,0,cpu,0,0.013936293,0.007721563,0.010046264,0.0063748346,0.007968346,error 0.009209 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_0,117,2025-01-01 09:45:00,2025-01-01 10:30:00,0,10,0.006882044,0.016955720726400614,-0.010073676705360413,0,cpu,6,0.009946479,0.008217862,0.00916923,0.0044953967,0.002581253,error 0.006882 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_0,118,2025-01-01 09:50:00,2025-01-01 10:35:00,0,10,0.0064335642,0.016955720726400614,-0.010522156488150358,0,cpu,5,0.010367179,0.006643591,0.008124481,0.0048180167,0.00221455,error 0.006434 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_0,119,2025-01-01 09:55:00,2025-01-01 10:40:00,0,10,0.0066677523,0.016955720726400614,-0.010287968441843987,0,cpu,4,0.010673872,0.0064347135,0.009247151,0.0051695677,0.0018134573,error 0.006668 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_0,120,2025-01-01 10:00:00,2025-01-01 10:45:00,0,10,0.006490194,0.016955720726400614,-0.010465526953339577,0,cpu,3,0.01021607,0.0053759967,0.009870715,0.0049031274,0.0020850566,error 0.006490 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_0,121,2025-01-01 10:05:00,2025-01-01 10:50:00,0,10,0.0073181214,0.016955720726400614,-0.009637599345296621,0,cpu,8,0.01200003,0.008015211,0.0057857037,0.0027049896,0.008084677,error 0.007318 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_0,122,2025-01-01 10:10:00,2025-01-01 10:55:00,0,10,0.007997673,0.016955720726400614,-0.008958047721534967,0,cpu,7,0.01844202,0.006965548,0.004964101,0.0027301966,0.006886497,error 0.007998 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_0,123,2025-01-01 10:15:00,2025-01-01 11:00:00,0,10,0.00852875,0.016955720726400614,-0.008426970336586237,0,cpu,8,0.015217818,0.006369597,0.005324236,0.00639443,0.009337673,error 0.008529 stayed below threshold 0.016956; highest contribution from cpu at window step 8
dev_0,124,2025-01-01 10:20:00,2025-01-01 11:05:00,0,10,0.008509428,0.016955720726400614,-0.008446292486041784,0,cpu,7,0.014335498,0.0070109265,0.0056288624,0.0063558863,0.009215969,error 0.008509 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_0,125,2025-01-01 10:25:00,2025-01-01 11:10:00,0,10,0.007993292,0.016955720726400614,-0.008962428662925959,0,cpu,6,0.012984352,0.006063164,0.004950449,0.00909174,0.0068767527,error 0.007993 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_0,126,2025-01-01 10:30:00,2025-01-01 11:15:00,0,10,0.007377978,0.016955720726400614,-0.009577742777764797,0,cpu,5,0.010133825,0.008259411,0.0028899708,0.007572656,0.008034029,error 0.007378 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_0,127,2025-01-01 10:35:00,2025-01-01 11:20:00,0,10,0.008040876,0.016955720726400614,-0.00891484459862113,0,cpu,2,0.010692138,0.007921837,0.004045614,0.009515587,0.008029199,error 0.008041 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_0,128,2025-01-01 10:40:00,2025-01-01 11:25:00,0,10,0.0077242707,0.016955720726400614,-0.009231450036168098,0,out_octets,3,0.009512672,0.00718158,0.002527327,0.011130088,0.008269689,error 0.007724 stayed below threshold 0.016956; highest contribution from out_octets at window step 3
dev_0,129,2025-01-01 10:45:00,2025-01-01 11:30:00,0,10,0.008438242,0.016955720726400614,-0.008517479058355093,0,cpu,2,0.011630496,0.00408655,0.0049132183,0.011009447,0.010551498,error 0.008438 stayed below threshold 0.016956; highest contribution from cpu at window step 2
dev_0,130,2025-01-01 10:50:00,2025-01-01 11:35:00,0,10,0.007019253,0.016955720726400614,-0.009936467744410038,0,cpu,1,0.011972876,0.002248188,0.0054554036,0.010653087,0.0047667087,error 0.007019 stayed below threshold 0.016956; highest contribution from cpu at window step 1
dev_0,131,2025-01-01 10:55:00,2025-01-01 11:40:00,0,10,0.007216281,0.016955720726400614,-0.009739439934492111,0,cpu,0,0.0127495555,0.0034948625,0.0051829526,0.009672467,0.0049815695,error 0.007216 stayed below threshold 0.016956; highest contribution from cpu at window step 0
dev_0,132,2025-01-01 11:00:00,2025-01-01 11:45:00,0,10,0.005217933,0.016955720726400614,-0.011737787630409002,0,out_octets,6,0.0071629537,0.0013538315,0.0043152063,0.008295873,0.0049618,error 0.005218 stayed below threshold 0.016956; highest contribution from out_octets at window step 6
dev_0,133,2025-01-01 11:05:00,2025-01-01 11:50:00,0,10,0.00615402,0.016955720726400614,-0.010801700875163078,0,cpu,5,0.0076279426,0.006172913,0.0039708046,0.0070726173,0.0059258244,error 0.006154 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_0,134,2025-01-01 11:10:00,2025-01-01 11:55:00,0,10,0.006393616,0.016955720726400614,-0.010562104638665915,0,errors,4,0.0075876517,0.0050475784,0.004435679,0.00723417,0.0076629994,error 0.006394 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_0,135,2025-01-01 11:15:00,2025-01-01 12:00:00,0,10,0.006489451,0.016955720726400614,-0.010466269683092833,0,cpu,6,0.009695021,0.00829,0.00470471,0.0029809012,0.0067766206,error 0.006489 stayed below threshold 0.016956; highest contribution from cpu at window step 6
dev_0,136,2025-01-01 11:20:00,2025-01-01 12:05:00,0,10,0.006430656,0.016955720726400614,-0.010525064542889595,0,cpu,5,0.00981994,0.008172075,0.0029854188,0.0027706684,0.008405183,error 0.006431 stayed below threshold 0.016956; highest contribution from cpu at window step 5
dev_0,137,2025-01-01 11:25:00,2025-01-01 12:10:00,0,10,0.005098508,0.016955720726400614,-0.011857212521135807,0,cpu,4,0.007901688,0.0068631032,0.0029521324,0.0028976074,0.004878009,error 0.005099 stayed below threshold 0.016956; highest contribution from cpu at window step 4
dev_0,138,2025-01-01 11:30:00,2025-01-01 12:15:00,0,10,0.0052370722,0.016955720726400614,-0.011718648485839367,0,cpu,3,0.008276673,0.006263922,0.0039788345,0.002295693,0.0053702393,error 0.005237 stayed below threshold 0.016956; highest contribution from cpu at window step 3
dev_0,139,2025-01-01 11:35:00,2025-01-01 12:20:00,0,10,0.0062001967,0.016955720726400614,-0.010755524039268494,0,errors,2,0.00535447,0.008110525,0.0034434192,0.002519567,0.011573004,error 0.006200 stayed below threshold 0.016956; highest contribution from errors at window step 2
dev_0,140,2025-01-01 11:40:00,2025-01-01 12:25:00,0,10,0.006465867,0.016955720726400614,-0.01048985356464982,0,errors,8,0.0056393733,0.007504222,0.0030063111,0.0024461602,0.013733271,error 0.006466 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_0,141,2025-01-01 11:45:00,2025-01-01 12:30:00,0,10,0.0057261502,0.016955720726400614,-0.011229570489376783,0,errors,8,0.0033690669,0.007453808,0.0034529238,0.0024815965,0.011873352,error 0.005726 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_0,142,2025-01-01 11:50:00,2025-01-01 12:35:00,0,10,0.0071845567,0.016955720726400614,-0.009771164041012526,0,errors,7,0.0076342598,0.008528186,0.0041613365,0.00215843,0.013440574,error 0.007185 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_0,143,2025-01-01 11:55:00,2025-01-01 12:40:00,0,10,0.007192799,0.016955720726400614,-0.009762921836227179,0,errors,8,0.0072483653,0.009461375,0.0041461764,0.0023897642,0.012718314,error 0.007193 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_0,144,2025-01-01 12:00:00,2025-01-01 12:45:00,0,10,0.0076371063,0.016955720726400614,-0.00931861437857151,0,errors,6,0.0074674496,0.010059269,0.0045315656,0.0021674964,0.013959749,error 0.007637 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_0,145,2025-01-01 12:05:00,2025-01-01 12:50:00,0,10,0.00763869,0.016955720726400614,-0.009317030664533377,0,errors,5,0.0056419973,0.0118203685,0.0045210538,0.0013456553,0.014864373,error 0.007639 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_0,146,2025-01-01 12:10:00,2025-01-01 12:55:00,0,10,0.008430682,0.016955720726400614,-0.008525038603693247,0,errors,4,0.0064494074,0.012876813,0.0042459196,0.0015594903,0.017021779,error 0.008431 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_0,147,2025-01-01 12:15:00,2025-01-01 13:00:00,0,10,0.009587756,0.016955720726400614,-0.007367964368313551,0,errors,3,0.0061858157,0.017416853,0.0041307705,0.0023458847,0.017859455,error 0.009588 stayed below threshold 0.016956; highest contribution from errors at window step 3
dev_0,148,2025-01-01 12:20:00,2025-01-01 13:05:00,0,10,0.0081346575,0.016955720726400614,-0.008821063209325075,0,memory,2,0.0060396795,0.018150363,0.0040433584,0.0024772543,0.009962631,error 0.008135 stayed below threshold 0.016956; highest contribution from memory at window step 2
dev_0,149,2025-01-01 12:25:00,2025-01-01 13:10:00,0,10,0.007938553,0.016955720726400614,-0.009017168078571558,0,memory,1,0.00703024,0.016620101,0.0026838144,0.0040563205,0.009302292,error 0.007939 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_0,150,2025-01-01 12:30:00,2025-01-01 13:15:00,0,10,0.008318288,0.016955720726400614,-0.008637432474642992,0,memory,1,0.008460531,0.01751298,0.0027050015,0.0031903647,0.009722565,error 0.008318 stayed below threshold 0.016956; highest contribution from memory at window step 1
dev_0,151,2025-01-01 12:35:00,2025-01-01 13:20:00,0,10,0.0069878893,0.016955720726400614,-0.009967831429094076,0,memory,8,0.00784596,0.012646273,0.002478247,0.0028969443,0.009072025,error 0.006988 stayed below threshold 0.016956; highest contribution from memory at window step 8
dev_0,152,2025-01-01 12:40:00,2025-01-01 13:25:00,0,10,0.0086917365,0.016955720726400614,-0.008263984229415655,0,memory,7,0.0087882215,0.017254202,0.0015748661,0.0027559677,0.013085423,error 0.008692 stayed below threshold 0.016956; highest contribution from memory at window step 7
dev_0,153,2025-01-01 12:45:00,2025-01-01 13:30:00,0,10,0.008235428,0.016955720726400614,-0.008720293175429106,0,memory,6,0.008599548,0.017670434,0.0014579019,0.0025342605,0.010914994,error 0.008235 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_0,154,2025-01-01 12:50:00,2025-01-01 13:35:00,0,10,0.007976167,0.016955720726400614,-0.008979553822427988,0,cpu,7,0.012689581,0.011098066,0.0029814034,0.002830165,0.010281619,error 0.007976 stayed below threshold 0.016956; highest contribution from cpu at window step 7
dev_0,155,2025-01-01 12:55:00,2025-01-01 13:40:00,0,10,0.007948313,0.016955720726400614,-0.009007407817989588,0,memory,6,0.010968771,0.012534265,0.0030887506,0.0037499233,0.009399858,error 0.007948 stayed below threshold 0.016956; highest contribution from memory at window step 6
dev_0,156,2025-01-01 13:00:00,2025-01-01 13:45:00,0,10,0.010352749,0.016955720726400614,-0.006602971348911524,0,errors,5,0.015346388,0.012029768,0.003367617,0.0033189426,0.017701034,error 0.010353 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_0,157,2025-01-01 13:05:00,2025-01-01 13:50:00,0,10,0.011307397,0.016955720726400614,-0.005648323800414801,0,errors,8,0.011387104,0.011751085,0.0025493528,0.003491576,0.027357867,error 0.011307 stayed below threshold 0.016956; highest contribution from errors at window step 8
dev_0,158,2025-01-01 13:10:00,2025-01-01 13:55:00,0,10,0.011035766,0.016955720726400614,-0.005919954273849726,0,errors,7,0.011410793,0.012837936,0.0030100395,0.0022291152,0.025690943,error 0.011036 stayed below threshold 0.016956; highest contribution from errors at window step 7
dev_0,159,2025-01-01 13:15:00,2025-01-01 14:00:00,0,10,0.010221559,0.016955720726400614,-0.006734162103384733,0,errors,6,0.011575544,0.010172916,0.0026455312,0.0021399483,0.024573859,error 0.010222 stayed below threshold 0.016956; highest contribution from errors at window step 6
dev_0,160,2025-01-01 13:20:00,2025-01-01 14:05:00,0,10,0.009816567,0.016955720726400614,-0.007139153312891722,0,errors,5,0.010262327,0.009965977,0.0024825635,0.001490215,0.024881754,error 0.009817 stayed below threshold 0.016956; highest contribution from errors at window step 5
dev_0,161,2025-01-01 13:25:00,2025-01-01 14:10:00,0,10,0.010286832,0.016955720726400614,-0.006668888498097658,0,errors,4,0.013537767,0.009786151,0.0026520705,0.0014549324,0.024003234,error 0.010287 stayed below threshold 0.016956; highest contribution from errors at window step 4
dev_0,162,2025-01-01 13:30:00,2025-01-01 14:15:00,0,10,0.008399202,0.016955720726400614,-0.0085565191693604,0,errors,3,0.009174498,0.0059532477,0.002779407,0.0017124398,0.022376414,error 0.008399 stayed below threshold 0.016956; highest contribution from errors at window step 3
